´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600868.SH,Ã·Ñã¼ªÏé,1994-09-12,N/A,0.7557,0.7726,0.6593,0.6837,12652700,253137000,N/A,N/A,20.0066,78.5882,305900000,N/A,1223600000,16100000,0,64400000,41.1415,6.9094,8.2633,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-09-13,0.6837,0.688,0.6996,0.6585,0.6729,2699400,50926961,-0.0108,-1.5789,18.866,16.7665,301070000,N/A,1204280000,16100000,0,64400000,40.4919,6.8003,8.1328,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-09-14,0.6729,0.6794,0.6794,0.6254,0.6262,1217500,21762584,-0.0468,-6.9519,17.8748,7.5621,280140000,N/A,1120560000,16100000,0,64400000,37.6769,6.3275,7.5675,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-09-15,0.6262,0.6301,0.6657,0.628,0.6549,1503400,27020516,0.0288,4.5977,17.9729,9.3379,293020000,N/A,1172080000,16100000,0,64400000,39.4092,6.6184,7.9154,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-09-16,0.6549,0.6657,0.6661,0.6477,0.6481,1094600,19954498,-0.0068,-1.044,18.2299,6.7988,289961000,N/A,1159844000,16100000,0,64400000,38.9978,6.5493,7.8328,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-09-19,0.6481,0.6431,0.6431,0.6013,0.6046,1243600,21716792,-0.0435,-6.7185,17.4628,7.7242,270480000,N/A,1081920000,16100000,0,64400000,36.3777,6.1093,7.3065,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-09-20,0.6046,0.61,0.619,0.5884,0.6053,1400400,23387532,0.0007,0.119,16.7006,8.6981,270802000,N/A,1083208000,16100000,0,64400000,36.421,6.1166,7.3152,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-09-21,0.6053,0.6226,0.6801,0.619,0.6794,2827600,50856972,0.0741,12.2473,17.9859,17.5627,303968000,N/A,1215872000,16100000,0,64400000,40.8816,6.8657,8.2111,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-09-22,0.6794,0.6834,0.6981,0.6125,0.628,3798300,70824474,-0.0515,-7.5742,18.6464,23.5919,280945000,N/A,1123780000,16100000,0,64400000,37.7852,6.3457,7.5892,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-09-23,0.628,0.6226,0.6226,0.583,0.5866,1883400,31598990,-0.0414,-6.5903,16.7776,11.6981,262430000,N/A,1049720000,16100000,0,64400000,35.295,5.9275,7.0891,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-09-26,0.5866,0.5765,0.6074,0.5765,0.6042,1271100,20985900,0.0176,3.0061,16.51,7.895,270319000,N/A,1081276000,16100000,0,64400000,36.3561,6.1057,7.3022,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-09-27,0.6042,0.5959,0.6164,0.5916,0.5974,1146200,19263652,-0.0068,-1.1316,16.8065,7.1193,267260000,N/A,1069040000,16100000,0,64400000,35.9446,6.0366,7.2195,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-09-28,0.5974,0.6064,0.6316,0.601,0.6146,937700,16104164,0.0173,2.8916,17.1741,5.8242,274988000,N/A,1099952000,16100000,0,64400000,36.984,6.2111,7.4283,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-09-29,0.6146,0.6254,0.6254,0.547,0.547,1466700,23946068,-0.0677,-11.007,16.3265,9.1099,244720000,N/A,978880000,16100000,0,64400000,32.9132,5.5275,6.6107,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-09-30,0.547,0.5398,0.5643,0.5326,0.533,1618200,24466160,-0.014,-2.5658,15.1194,10.0509,238441000,N/A,953764000,16100000,0,64400000,32.0687,5.3857,6.441,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-10-05,0.533,0.511,0.5326,0.4678,0.4678,1405600,19374864,-0.0651,-12.2215,13.7841,8.7304,209300000,N/A,837200000,16100000,0,64400000,28.1494,4.7275,5.6538,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-10-06,0.4678,0.4923,0.5002,0.4275,0.4351,888400,11747060,-0.0327,-7,13.2227,5.518,194649000,N/A,778596000,16100000,0,64400000,26.179,4.3965,5.2581,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-10-07,0.4351,0.4318,0.5243,0.3419,0.511,3048100,35713676,0.0759,17.4524,11.7167,18.9323,228620000,N/A,914480000,16100000,0,64400000,30.7478,5.1638,6.1757,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-10-10,0.511,0.475,0.4858,0.4383,0.4682,2232300,29157065,-0.0428,-8.3803,13.0614,13.8652,209461000,N/A,837844000,16100000,0,64400000,28.1711,4.7311,5.6582,N/A,
600868.SH,Ã·Ñã¼ªÏé,1994-10-11,0.4682,0.484,0.484,0.4588,0.4696,723000,9465019,0.0014,0.3075,13.0913,4.4907,210105000,N/A,840420000,16100000,0,64400000,28.2577,4.7456,5.6756,N/A,
