代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600317.SH,营口港,2002-01-31,N/A,0.8996,1.0293,0.8987,1.0256,83392182,854022603,N/A,N/A,10.241,83.3922,1107000000,N/A,2767500000,100000000,0,250000000,60.2465,11.025,13.5724,-104.2352,
600317.SH,营口港,2002-02-01,1.0256,0.9904,1.0274,0.9867,0.9959,37773255,410059562,-0.0296,-2.8907,10.8558,37.7733,1075000000,N/A,2687500000,100000000,0,250000000,58.5049,10.7063,13.18,-101.2221,
600317.SH,营口港,2002-02-04,0.9959,0.9922,1.0172,0.9774,1.0024,15345784,165458147,0.0065,0.6512,10.782,15.3458,1082000000,N/A,2705000000,100000000,0,250000000,58.8859,10.776,13.2658,-101.8812,
600317.SH,营口港,2002-02-05,1.0024,1.0024,1.0089,0.9802,0.9913,12488534,133813102,-0.0111,-1.1091,10.7149,12.4885,1070000000,N/A,2675000000,100000000,0,250000000,58.2328,10.6565,13.1187,-100.7513,
600317.SH,营口港,2002-02-06,0.9913,0.9932,1.0358,0.9932,1.0071,16407102,180186767,0.0157,1.5888,10.9822,16.4071,1087000000,N/A,2717500000,100000000,0,250000000,59.158,10.8258,13.3271,-102.352,
600317.SH,营口港,2002-02-07,1.0071,1.0145,1.0311,1.0015,1.0108,10337191,113152162,0.0037,0.368,10.9461,10.3372,1091000000,N/A,2727500000,100000000,0,250000000,59.3757,10.8656,13.3762,-102.7286,
600317.SH,营口港,2002-02-08,1.0108,1.0256,1.0256,1.0015,1.0043,7585252,83106324,-0.0065,-0.6416,10.9563,7.5853,1084000000,N/A,2710000000,100000000,0,250000000,58.9947,10.7959,13.2904,-102.0695,
600317.SH,营口港,2002-02-25,1.0043,1.0311,1.0321,1.0098,1.0154,5984897,65800445,0.0111,1.107,10.9944,5.9849,1096000000,N/A,2740000000,100000000,0,250000000,59.6478,10.9154,13.4375,-103.1994,
600317.SH,营口港,2002-02-26,1.0154,1.0135,1.0524,1.0098,1.0469,10075502,112186294,0.0315,3.1022,11.1346,10.0755,1130000000,N/A,2825000000,100000000,0,250000000,61.4982,11.254,13.8543,-106.4009,
600317.SH,营口港,2002-02-27,1.0469,1.0469,1.058,1.033,1.0386,8889429,100216257,-0.0083,-0.7965,11.2736,8.8894,1121000000,N/A,2802500000,100000000,0,250000000,61.0084,11.1644,13.744,-105.5535,
