股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
大连友谊,000679,2016-06-13,10.91,10.7,11.14,10.7,95874,105880731.0,3.94,-4.21,-0.47,2.69
大连友谊,000679,2016-06-14,10.64,10.51,10.75,10.4,85903,91252480.0,3.27,-1.78,-0.19,2.41
大连友谊,000679,2016-06-15,10.4,11.08,11.13,10.35,125069,137153353.0,7.42,5.42,0.57,3.51
大连友谊,000679,2016-06-16,11.0,10.76,11.05,10.72,107150,117372978.0,2.98,-2.89,-0.32,3.01
大连友谊,000679,2016-06-17,10.82,10.86,11.06,10.73,76235,83862365.0,3.07,0.93,0.1,2.14
大连友谊,000679,2016-06-20,10.6,10.58,10.69,10.12,127287,133722129.0,5.25,-2.58,-0.28,3.57
大连友谊,000679,2016-06-21,10.57,10.32,10.65,10.28,69029,73082025.0,3.5,-2.46,-0.26,1.94
大连友谊,000679,2016-06-22,10.35,10.53,10.59,10.32,50344,53186840.0,2.62,2.03,0.21,1.41
大连友谊,000679,2016-06-23,10.52,10.41,10.57,10.32,51522,54224014.0,2.37,-1.14,-0.12,1.45
大连友谊,000679,2016-06-24,10.36,10.18,10.53,9.91,78427,80902401.0,5.96,-2.21,-0.23,2.2
大连友谊,000679,2016-06-27,10.1,10.47,10.47,10.06,53215,55366063.0,4.03,2.85,0.29,1.49
大连友谊,000679,2016-06-28,10.48,10.8,10.97,10.35,105137,113032419.0,5.92,3.15,0.33,2.95
大连友谊,000679,2016-06-29,11.89,11.89,11.89,11.78,164507,197180538.0,1.02,10.09,1.09,4.62
大连友谊,000679,2016-06-30,11.9,12.21,12.39,11.78,373600,456196768.0,5.13,2.69,0.32,10.48
大连友谊,000679,2016-07-01,12.04,11.72,12.04,11.7,186783,223609657.0,2.78,-4.01,-0.49,5.24
大连友谊,000679,2016-07-04,11.52,11.86,11.98,11.5,117463,139371939.0,4.1,1.19,0.14,3.3
大连友谊,000679,2016-07-05,11.74,11.79,11.95,11.72,97521,116245170.0,1.94,-0.59,-0.07,2.74
大连友谊,000679,2016-07-06,11.8,12.04,12.2,11.76,128585,156020528.0,3.73,2.12,0.25,3.61
大连友谊,000679,2016-07-07,12.08,11.83,12.09,11.69,91345,109384490.0,3.32,-1.74,-0.21,2.56
大连友谊,000679,2016-07-08,11.86,11.92,12.05,11.73,83877,100743183.0,2.7,0.76,0.09,2.35
大连友谊,000679,2016-07-11,11.96,11.82,12.0,11.78,81459,97479548.0,1.85,-0.84,-0.1,2.29
大连友谊,000679,2016-07-12,11.8,11.95,11.96,11.72,78706,93882231.0,2.03,1.1,0.13,2.21
大连友谊,000679,2016-07-13,12.06,12.08,12.43,11.96,117976,144913045.0,3.93,1.09,0.13,3.31
大连友谊,000679,2016-07-14,12.04,12.14,12.19,11.91,89327,108486797.0,2.32,0.5,0.06,2.51
大连友谊,000679,2016-07-15,12.02,11.86,12.05,11.8,86289,103693298.0,2.06,-2.31,-0.28,2.42
大连友谊,000679,2016-07-18,11.86,12.05,12.05,11.79,67700,81466992.0,2.19,1.6,0.19,1.9
大连友谊,000679,2016-07-19,11.95,12.59,12.77,11.9,191361,237854270.0,7.22,4.48,0.54,5.37
大连友谊,000679,2016-07-20,12.54,12.42,12.67,12.4,97128,122525372.0,2.14,-1.35,-0.17,2.73
大连友谊,000679,2016-07-21,12.46,12.77,12.98,12.34,149816,191638039.0,5.15,2.82,0.35,4.2
