股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
大悦城,000031,2016-06-13,9.04,8.8,9.16,8.8,209414,196882001.0,3.93,-4.03,-0.37,1.15
大悦城,000031,2016-06-14,8.8,9.12,9.18,8.76,331235,313357216.0,4.77,3.64,0.32,1.83
大悦城,000031,2016-06-15,8.93,9.12,9.26,8.86,312314,297294752.0,4.39,0.0,0.0,1.72
大悦城,000031,2016-06-16,9.11,8.97,9.15,8.95,190154,179399464.0,2.19,-1.64,-0.15,1.05
大悦城,000031,2016-06-17,8.98,8.97,9.08,8.95,139291,131237886.0,1.45,0.0,0.0,0.77
大悦城,000031,2016-06-20,8.99,8.96,9.07,8.95,117275,110150423.0,1.34,-0.11,-0.01,0.65
大悦城,000031,2016-06-21,9.0,8.88,9.06,8.85,132133,123891483.0,2.34,-0.89,-0.08,0.73
大悦城,000031,2016-06-22,8.88,8.95,8.99,8.81,118368,110356453.0,2.03,0.79,0.07,0.65
大悦城,000031,2016-06-23,8.97,8.86,8.97,8.84,123098,114479222.0,1.45,-1.01,-0.09,0.68
大悦城,000031,2016-06-24,8.86,8.66,8.95,8.35,225216,205470322.0,6.77,-2.26,-0.2,1.24
大悦城,000031,2016-06-27,8.64,8.92,9.11,8.61,260090,242185169.0,5.77,3.0,0.26,1.43
大悦城,000031,2016-06-28,8.86,8.95,9.05,8.81,171293,160008832.0,2.69,0.34,0.03,0.94
大悦城,000031,2016-06-29,8.95,9.07,9.16,8.91,295933,279915536.0,2.79,1.34,0.12,1.63
大悦城,000031,2016-06-30,9.07,9.02,9.19,8.96,200721,190165754.0,2.54,-0.55,-0.05,1.11
大悦城,000031,2016-07-01,9.05,9.05,9.19,8.94,216593,204758639.0,2.77,0.33,0.03,1.19
大悦城,000031,2016-07-04,9.0,9.24,9.33,8.95,392533,375591888.0,4.2,2.1,0.19,2.16
大悦城,000031,2016-07-05,9.5,9.36,9.73,9.31,521879,514713984.0,4.55,1.3,0.12,2.88
大悦城,000031,2016-07-06,9.33,9.41,9.65,9.33,386457,381257920.0,3.42,0.53,0.05,2.13
大悦城,000031,2016-07-07,9.36,9.25,9.41,9.15,257240,249014631.0,2.76,-1.7,-0.16,1.42
大悦城,000031,2016-07-08,9.27,9.47,9.67,9.22,437507,432413280.0,4.86,2.38,0.22,2.41
大悦城,000031,2016-07-11,9.43,9.37,9.58,9.35,321075,317054944.0,2.43,-1.06,-0.1,1.77
大悦城,000031,2016-07-12,9.36,9.5,9.53,9.24,290065,284478512.0,3.09,1.39,0.13,1.6
大悦城,000031,2016-07-13,9.56,9.69,9.69,9.47,444317,444609760.0,2.32,2.0,0.19,2.45
大悦城,000031,2016-07-14,9.68,9.54,9.72,9.46,286383,286284976.0,2.68,-1.55,-0.15,1.58
大悦城,000031,2016-07-15,9.89,9.74,10.38,9.7,751051,779881232.0,7.13,2.1,0.2,4.14
大悦城,000031,2016-07-18,9.73,10.39,10.58,9.59,1021381,1083101200.0,10.16,6.67,0.65,5.63
大悦城,000031,2016-07-19,10.2,10.14,10.34,10.0,544220,574904272.0,3.27,-2.41,-0.25,3.0
大悦城,000031,2016-07-20,10.13,9.96,10.19,9.96,312837,326376848.0,2.27,-1.78,-0.18,1.72
大悦城,000031,2016-07-21,9.98,9.95,10.18,9.93,263018,274738496.0,2.51,-0.1,-0.01,1.45
大悦城,000031,2016-07-22,9.88,9.89,10.01,9.81,218543,225082861.0,2.01,-0.6,-0.06,1.2
大悦城,000031,2016-07-25,9.93,9.89,10.02,9.8,185303,190924092.0,2.22,0.0,0.0,1.02
大悦城,000031,2016-07-26,9.89,9.96,10.03,9.83,215945,223388776.0,2.02,0.71,0.07,1.19
大悦城,000031,2016-07-27,10.05,9.66,10.18,9.33,494663,509344416.0,8.53,-3.01,-0.3,2.73
大悦城,000031,2016-07-28,9.66,9.67,9.83,9.5,253863,255789178.0,3.42,0.1,0.01,1.4
大悦城,000031,2016-07-29,9.63,9.37,9.69,9.29,262533,257640701.0,4.14,-3.1,-0.3,1.45
大悦城,000031,2016-08-01,9.4,9.5,9.71,9.23,265738,262716214.0,5.12,1.39,0.13,1.47
大悦城,000031,2016-08-02,9.43,9.61,9.68,9.42,178227,176862933.0,2.74,1.16,0.11,0.98
大悦城,000031,2016-08-03,9.6,9.9,10.09,9.54,454425,466090624.0,5.72,3.02,0.29,2.51
大悦城,000031,2016-08-04,9.83,9.9,10.0,9.72,333693,341111936.0,2.83,0.0,0.0,1.84
大悦城,000031,2016-08-05,9.93,9.9,10.07,9.83,320754,331007936.0,2.42,0.0,0.0,1.77
大悦城,000031,2016-08-08,9.91,10.08,10.15,9.81,414727,432166784.0,3.43,1.82,0.18,2.29
大悦城,000031,2016-08-09,10.08,10.01,10.1,9.91,289433,299973264.0,1.88,-0.69,-0.07,1.6
大悦城,000031,2016-08-10,10.0,9.81,10.06,9.79,246845,253106086.0,2.7,-2.0,-0.2,1.36
大悦城,000031,2016-08-11,9.8,9.68,9.89,9.65,198961,201599381.0,2.45,-1.33,-0.13,1.1
大悦城,000031,2016-08-12,9.66,10.11,10.13,9.62,528801,544562688.0,5.27,4.44,0.43,2.92
大悦城,000031,2016-08-15,10.11,10.37,10.59,10.06,935853,1008284944.0,5.24,2.57,0.26,5.16
大悦城,000031,2016-08-16,10.39,10.28,10.51,10.19,591910,633165056.0,3.09,-0.87,-0.09,3.26
大悦城,000031,2016-08-17,10.3,10.38,10.54,10.19,520808,561550976.0,3.4,0.97,0.1,2.87
大悦城,000031,2016-08-18,10.38,10.57,11.08,10.33,1006564,1113029888.0,7.23,1.83,0.19,5.55
