股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
ST阳光城,000671,2016-06-13,5.19,5.18,5.19,5.12,178283,105168308.0,1.34,-0.77,-0.04,0.55
ST阳光城,000671,2016-06-14,5.12,5.32,5.36,5.12,264443,157440387.0,4.63,2.7,0.14,0.81
ST阳光城,000671,2016-06-15,5.28,5.38,5.45,5.24,280282,171078354.0,3.95,1.13,0.06,0.86
ST阳光城,000671,2016-06-16,5.38,5.23,5.38,5.23,165930,100084401.0,2.79,-2.79,-0.15,0.51
ST阳光城,000671,2016-06-17,5.23,5.34,5.36,5.23,234030,141103393.0,2.49,2.1,0.11,0.72
ST阳光城,000671,2016-06-20,5.35,5.36,5.43,5.26,183519,111247546.0,3.18,0.37,0.02,0.56
ST阳光城,000671,2016-06-21,5.36,5.28,5.38,5.27,145980,88363311.0,2.05,-1.49,-0.08,0.45
ST阳光城,000671,2016-06-22,5.27,5.29,5.31,5.24,98267,59063579.0,1.33,0.19,0.01,0.3
ST阳光城,000671,2016-06-23,5.28,5.24,5.3,5.23,88816,53241493.0,1.32,-0.95,-0.05,0.27
ST阳光城,000671,2016-06-24,5.24,5.21,5.3,5.12,193981,115337391.0,3.44,-0.57,-0.03,0.59
ST阳光城,000671,2016-06-27,5.17,5.21,5.21,5.15,136222,80725849.0,1.15,0.0,0.0,0.42
ST阳光城,000671,2016-06-28,5.2,5.21,5.21,5.14,224346,132501274.0,1.34,0.0,0.0,0.69
ST阳光城,000671,2016-06-29,5.19,5.2,5.21,5.17,116987,69370294.0,0.77,-0.19,-0.01,0.36
ST阳光城,000671,2016-06-30,5.2,5.2,5.21,5.17,78948,46777768.0,0.77,0.0,0.0,0.24
ST阳光城,000671,2016-07-01,5.19,5.19,5.2,5.16,99761,59038448.0,0.77,-0.19,-0.01,0.31
ST阳光城,000671,2016-07-04,5.17,5.25,5.28,5.17,203806,121766322.0,2.12,1.16,0.06,0.63
