股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
ST中嘉,000889,2016-06-13,7.15,7.07,7.42,7.07,90307,92592904.0,4.82,-2.62,-0.19,2.03
ST中嘉,000889,2016-06-14,7.05,7.02,7.11,6.85,68219,67427320.0,3.68,-0.71,-0.05,1.53
ST中嘉,000889,2016-06-15,6.9,7.2,7.26,6.87,78567,79876313.0,5.56,2.56,0.18,1.76
ST中嘉,000889,2016-06-16,7.2,7.22,7.3,7.12,69989,71867817.0,2.5,0.28,0.02,1.57
ST中嘉,000889,2016-06-17,7.3,7.42,7.45,7.23,75591,78888536.0,3.05,2.77,0.2,1.7
ST中嘉,000889,2016-06-20,7.43,7.36,7.48,7.19,49772,51659163.0,3.91,-0.81,-0.06,1.12
ST中嘉,000889,2016-06-21,7.38,7.17,7.45,7.13,55204,57356489.0,4.35,-2.58,-0.19,1.24
ST中嘉,000889,2016-06-22,7.09,7.36,7.36,7.09,37627,38842663.0,3.77,2.65,0.19,0.84
ST中嘉,000889,2016-06-23,7.36,7.43,7.55,7.35,69177,73064555.0,2.72,0.95,0.07,1.55
ST中嘉,000889,2016-06-24,7.45,7.32,7.53,7.0,78655,81706321.0,7.13,-1.48,-0.11,1.77
ST中嘉,000889,2016-06-27,7.22,7.47,7.49,7.19,73513,76879341.0,4.1,2.05,0.15,1.65
ST中嘉,000889,2016-06-28,7.46,7.61,7.63,7.41,82706,88380884.0,2.95,1.87,0.14,1.86
ST中嘉,000889,2016-06-29,7.66,7.57,7.68,7.48,79503,85287087.0,2.63,-0.53,-0.04,1.79
ST中嘉,000889,2016-06-30,7.57,7.65,7.79,7.53,97285,105893886.0,3.43,1.06,0.08,2.18
ST中嘉,000889,2016-07-01,7.62,8.36,8.43,7.59,252731,287152960.0,10.98,9.28,0.71,5.68
ST中嘉,000889,2016-07-04,8.05,8.2,8.42,8.02,262749,305668896.0,4.78,-1.91,-0.16,5.9
ST中嘉,000889,2016-07-05,8.13,8.01,8.18,7.97,139891,159471268.0,2.56,-2.32,-0.19,3.14
ST中嘉,000889,2016-07-06,8.15,8.17,8.42,8.09,155741,180922083.0,4.12,2.0,0.16,3.5
ST中嘉,000889,2016-07-07,8.13,7.98,8.13,7.88,103185,116632042.0,3.06,-2.33,-0.19,2.32
